alias,categories,coordinates,display_phone,distance,id,image_url,is_closed,location,name,phone,price,rating,review_count,transactions,url,latitude,longitude,address_1,address_2,address_3,city,zip_code,country,state,display_address,category_1,category_2,category_3
taqueria-sanchez-los-angeles-2,"[{'alias': 'mexican', 'title': 'Mexican'}, {'alias': 'hotdogs', 'title': 'Fast Food'}]","{'latitude': 33.9948548, 'longitude': -118.4175322}",,2254.324644924761,vAbUInHgJYqG_Fq_6V4Scg,https://s3-media2.fl.yelpcdn.com/bphoto/ojYk6XFpXW6At2mhD48uwg/o.jpg,False,"{'address1': '4502 Inglewood Blvd', 'address2': None, 'address3': '', 'city': 'Los Angeles', 'zip_code': '90066', 'country': 'US', 'state': 'CA', 'display_address': ['4502 Inglewood Blvd', 'Los Angeles, CA 90066']}",Taqueria Sanchez,,$,3.5,74,[],https://www.yelp.com/biz/taqueria-sanchez-los-angeles-2?adjust_creative=vE5o-7kXQ6SwrxOc8qy3QQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=vE5o-7kXQ6SwrxOc8qy3QQ,33.99485479999999,-118.4175322,4502 Inglewood Blvd,,,Los Angeles,90066.0,US,CA,"['4502 Inglewood Blvd', 'Los Angeles, CA 90066']",Mexican,Fast Food,
tapatia-mexican-food-culver-city,"[{'alias': 'mexican', 'title': 'Mexican'}]","{'latitude': 33.9948223, 'longitude': -118.4174847}",(424) 289-0044,2249.3238343114845,AlpIeWZqpyrUq9s4v-vOBw,https://s3-media3.fl.yelpcdn.com/bphoto/gCPazUkRq3Tt6K2ft4GfbA/o.jpg,False,"{'address1': '4506 Inglewood Blvd', 'address2': '', 'address3': None, 'city': 'Culver City', 'zip_code': '90230', 'country': 'US', 'state': 'CA', 'display_address': ['4506 Inglewood Blvd', 'Culver City, CA 90230']}",Tapatia Mexican Food,14242890044.0,$,5.0,73,[],https://www.yelp.com/biz/tapatia-mexican-food-culver-city?adjust_creative=vE5o-7kXQ6SwrxOc8qy3QQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=vE5o-7kXQ6SwrxOc8qy3QQ,33.9948223,-118.4174847,4506 Inglewood Blvd,,,Culver City,90230.0,US,CA,"['4506 Inglewood Blvd', 'Culver City, CA 90230']",Mexican,,
west-la-international-market-los-angeles,"[{'alias': 'grocery', 'title': 'Grocery'}, {'alias': 'mideastern', 'title': 'Middle Eastern'}, {'alias': 'halal', 'title': 'Halal'}]","{'latitude': 34.01769, 'longitude': -118.40971}",(310) 202-0700,1591.7221623966602,NkZtMUPfGH96-09SfR2YCw,https://s3-media3.fl.yelpcdn.com/bphoto/hEBETGyEW6ZBShYpo8q24A/o.jpg,False,"{'address1': '10817 Venice Blvd', 'address2': '', 'address3': '', 'city': 'Los Angeles', 'zip_code': '90034', 'country': 'US', 'state': 'CA', 'display_address': ['10817 Venice Blvd', 'Los Angeles, CA 90034']}",West LA International Market,13102020700.0,$,3.5,72,[],https://www.yelp.com/biz/west-la-international-market-los-angeles?adjust_creative=vE5o-7kXQ6SwrxOc8qy3QQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=vE5o-7kXQ6SwrxOc8qy3QQ,34.01769,-118.40971,10817 Venice Blvd,,,Los Angeles,90034.0,US,CA,"['10817 Venice Blvd', 'Los Angeles, CA 90034']",Grocery,Middle Eastern,Halal
diorama-museum-of-bhagavad-gita-los-angeles,"[{'alias': 'artmuseums', 'title': 'Art Museums'}]","{'latitude': 34.0253318, 'longitude': -118.3971124}",(310) 845-9333,2026.0175184431464,b6TwR3xzfJ-A90heixripA,https://s3-media1.fl.yelpcdn.com/bphoto/k6Jg6_ZBdAR6EVOa8taApg/o.jpg,False,"{'address1': '3764 Watseka Ave', 'address2': None, 'address3': '', 'city': 'Los Angeles', 'zip_code': '90034', 'country': 'US', 'state': 'CA', 'display_address': ['3764 Watseka Ave', 'Los Angeles, CA 90034']}",Diorama-museum of Bhagavad-gita,13108459333.0,,5.0,72,[],https://www.yelp.com/biz/diorama-museum-of-bhagavad-gita-los-angeles?adjust_creative=vE5o-7kXQ6SwrxOc8qy3QQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=vE5o-7kXQ6SwrxOc8qy3QQ,34.0253318,-118.39711240000001,3764 Watseka Ave,,,Los Angeles,90034.0,US,CA,"['3764 Watseka Ave', 'Los Angeles, CA 90034']",Art Museums,,
chipotle-mexican-grill-culver-city-6,"[{'alias': 'hotdogs', 'title': 'Fast Food'}, {'alias': 'mexican', 'title': 'Mexican'}]","{'latitude': 33.9856872473856, 'longitude': -118.39326925743}",(310) 773-9047,2422.297195111258,YrRPYMYMfiIBGr1eR86peQ,https://s3-media2.fl.yelpcdn.com/bphoto/aD2SGN9EGo4f9u1r6_pBmw/o.jpg,False,"{'address1': '6000 Sepulveda Blvd', 'address2': 'Ste 3236', 'address3': None, 'city': 'Culver City', 'zip_code': '90230', 'country': 'US', 'state': 'CA', 'display_address': ['6000 Sepulveda Blvd', 'Ste 3236', 'Culver City, CA 90230']}",Chipotle Mexican Grill,13107739047.0,$,2.0,72,[],https://www.yelp.com/biz/chipotle-mexican-grill-culver-city-6?adjust_creative=vE5o-7kXQ6SwrxOc8qy3QQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=vE5o-7kXQ6SwrxOc8qy3QQ,33.9856872473856,-118.39326925743,6000 Sepulveda Blvd,Ste 3236,,Culver City,90230.0,US,CA,"['6000 Sepulveda Blvd', 'Ste 3236', 'Culver City, CA 90230']",Fast Food,Mexican,
louisiana-famous-fried-chicken-los-angeles-7,"[{'alias': 'cajun', 'title': 'Cajun/Creole'}, {'alias': 'hotdogs', 'title': 'Fast Food'}, {'alias': 'chickenshop', 'title': 'Chicken Shop'}]","{'latitude': 34.021198, 'longitude': -118.37314}",(310) 838-2785,2770.291483009107,MswH9GFgPLyyjhbO0hhXXA,https://s3-media2.fl.yelpcdn.com/bphoto/BW1D_uyhQjunimtfyf-l0A/o.jpg,False,"{'address1': '5818 Rodeo Rd', 'address2': '', 'address3': '', 'city': 'Los Angeles', 'zip_code': '90060', 'country': 'US', 'state': 'CA', 'display_address': ['5818 Rodeo Rd', 'Los Angeles, CA 90060']}",Louisiana Famous Fried Chicken,13108382785.0,$,3.5,71,[],https://www.yelp.com/biz/louisiana-famous-fried-chicken-los-angeles-7?adjust_creative=vE5o-7kXQ6SwrxOc8qy3QQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=vE5o-7kXQ6SwrxOc8qy3QQ,34.021198,-118.37313999999999,5818 Rodeo Rd,,,Los Angeles,90060.0,US,CA,"['5818 Rodeo Rd', 'Los Angeles, CA 90060']",Cajun/Creole,Fast Food,Chicken Shop
yoshinoya-culver-city-culver-city,"[{'alias': 'japanese', 'title': 'Japanese'}]","{'latitude': 33.9932432, 'longitude': -118.3958401}",(310) 397-4357,1555.6195749770056,6zwcWcFhO4z2i3YmaUHWog,https://s3-media2.fl.yelpcdn.com/bphoto/kavjL0wqGucCARUXZGKXnw/o.jpg,False,"{'address1': '5495-H Sepulveda Blvd', 'address2': '', 'address3': '', 'city': 'Culver City', 'zip_code': '90230', 'country': 'US', 'state': 'CA', 'display_address': ['5495-H Sepulveda Blvd', 'Culver City, CA 90230']}",Yoshinoya - Culver City,13103974357.0,$,2.5,71,[],https://www.yelp.com/biz/yoshinoya-culver-city-culver-city?adjust_creative=vE5o-7kXQ6SwrxOc8qy3QQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=vE5o-7kXQ6SwrxOc8qy3QQ,33.9932432,-118.39584009999999,5495-H Sepulveda Blvd,,,Culver City,90230.0,US,CA,"['5495-H Sepulveda Blvd', 'Culver City, CA 90230']",Japanese,,
chinatown-express-culver-city,"[{'alias': 'chinese', 'title': 'Chinese'}, {'alias': 'bbq', 'title': 'Barbeque'}, {'alias': 'hawaiian', 'title': 'Hawaiian'}]","{'latitude': 34.0204838, 'longitude': -118.4036311}",(310) 280-0818,1575.3461626349995,YUurefkY3UsQD3yTD6-u-Q,https://s3-media2.fl.yelpcdn.com/bphoto/Yvj71AjiZA29m3gjNkAmZg/o.jpg,False,"{'address1': '10350 Venice Blvd', 'address2': '', 'address3': '', 'city': 'Culver City', 'zip_code': '90232', 'country': 'US', 'state': 'CA', 'display_address': ['10350 Venice Blvd', 'Culver City, CA 90232']}",Chinatown Express,13102800818.0,$,2.5,70,['pickup'],https://www.yelp.com/biz/chinatown-express-culver-city?adjust_creative=vE5o-7kXQ6SwrxOc8qy3QQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=vE5o-7kXQ6SwrxOc8qy3QQ,34.0204838,-118.4036311,10350 Venice Blvd,,,Culver City,90232.0,US,CA,"['10350 Venice Blvd', 'Culver City, CA 90232']",Chinese,Barbeque,Hawaiian
papa-johns-pizza-los-angeles-3,"[{'alias': 'pizza', 'title': 'Pizza'}]","{'latitude': 34.0311446, 'longitude': -118.400918}",(310) 815-9966,2639.009460040648,Pvf8aKlTgRdEF1ElTl8hJQ,https://s3-media4.fl.yelpcdn.com/bphoto/_LadTroRcSgDPMwrFrhoMA/o.jpg,False,"{'address1': '9844 National Blvd', 'address2': '', 'address3': '', 'city': 'Los Angeles', 'zip_code': '90034', 'country': 'US', 'state': 'CA', 'display_address': ['9844 National Blvd', 'Los Angeles, CA 90034']}",Papa John's Pizza,13108159966.0,$,2.5,70,"['delivery', 'pickup']",https://www.yelp.com/biz/papa-johns-pizza-los-angeles-3?adjust_creative=vE5o-7kXQ6SwrxOc8qy3QQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=vE5o-7kXQ6SwrxOc8qy3QQ,34.0311446,-118.40091799999999,9844 National Blvd,,,Los Angeles,90034.0,US,CA,"['9844 National Blvd', 'Los Angeles, CA 90034']",Pizza,,
amacita-los-angeles-5,"[{'alias': 'tex-mex', 'title': 'Tex-Mex'}, {'alias': 'mexican', 'title': 'Mexican'}]","{'latitude': 34.023008, 'longitude': -118.39482}",(424) 523-3300,1789.461853161021,zSqxaiYAMNwIoBz6VBW6yw,https://s3-media1.fl.yelpcdn.com/bphoto/MEzqEBDFGGindNhUQvhuUA/o.jpg,False,"{'address1': '9552 Washington Blvd', 'address2': '', 'address3': None, 'city': 'Los Angeles', 'zip_code': '90232', 'country': 'US', 'state': 'CA', 'display_address': ['9552 Washington Blvd', 'Los Angeles, CA 90232']}",Amacita,14245233300.0,$$,4.0,70,"['delivery', 'pickup']",https://www.yelp.com/biz/amacita-los-angeles-5?adjust_creative=vE5o-7kXQ6SwrxOc8qy3QQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=vE5o-7kXQ6SwrxOc8qy3QQ,34.023008000000004,-118.39482,9552 Washington Blvd,,,Los Angeles,90232.0,US,CA,"['9552 Washington Blvd', 'Los Angeles, CA 90232']",Tex-Mex,Mexican,
tacos-tamix-culver-city,"[{'alias': 'foodtrucks', 'title': 'Food Trucks'}, {'alias': 'tacos', 'title': 'Tacos'}]","{'latitude': 34.012983, 'longitude': -118.41725}",(323) 743-5206,1895.211269856591,yoNbif8znRGKJ9sY5fge9A,https://s3-media3.fl.yelpcdn.com/bphoto/Bw7V6WycZsS7cGspEdAOuA/o.jpg,False,"{'address1': '3801 S Sepulveda Blvd', 'address2': '', 'address3': None, 'city': 'Culver City', 'zip_code': '90230', 'country': 'US', 'state': 'CA', 'display_address': ['3801 S Sepulveda Blvd', 'Culver City, CA 90230']}",Tacos Tamix,13237435206.0,$,4.5,68,[],https://www.yelp.com/biz/tacos-tamix-culver-city?adjust_creative=vE5o-7kXQ6SwrxOc8qy3QQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=vE5o-7kXQ6SwrxOc8qy3QQ,34.012983,-118.41725,3801 S Sepulveda Blvd,,,Culver City,90230.0,US,CA,"['3801 S Sepulveda Blvd', 'Culver City, CA 90230']",Food Trucks,Tacos,
allegra-california-cafe-culver-city,"[{'alias': 'newamerican', 'title': 'American (New)'}, {'alias': 'italian', 'title': 'Italian'}, {'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}]","{'latitude': 34.0026002531868, 'longitude': -118.406730035396}",(424) 500-2700,953.597231071358,_55cEx7590vsUS66JdFvtA,https://s3-media2.fl.yelpcdn.com/bphoto/G7FUbmm8LKMKzitRp8EBBg/o.jpg,False,"{'address1': '4437 Sepulveda Blvd', 'address2': None, 'address3': '', 'city': 'Culver City', 'zip_code': '90230', 'country': 'US', 'state': 'CA', 'display_address': ['4437 Sepulveda Blvd', 'Culver City, CA 90230']}",Allegra California Cafe,14245002700.0,$$,4.5,68,"['delivery', 'pickup']",https://www.yelp.com/biz/allegra-california-cafe-culver-city?adjust_creative=vE5o-7kXQ6SwrxOc8qy3QQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=vE5o-7kXQ6SwrxOc8qy3QQ,34.002600253186806,-118.40673003539601,4437 Sepulveda Blvd,,,Culver City,90230.0,US,CA,"['4437 Sepulveda Blvd', 'Culver City, CA 90230']",American (New),Italian,Breakfast & Brunch
jack-in-the-box-culver-city,"[{'alias': 'hotdogs', 'title': 'Fast Food'}, {'alias': 'burgers', 'title': 'Burgers'}, {'alias': 'tacos', 'title': 'Tacos'}]","{'latitude': 33.994926, 'longitude': -118.395076990128}",(310) 397-4931,1381.8574095095996,XdmIReKx6_VPJuwIQTQR7Q,https://s3-media4.fl.yelpcdn.com/bphoto/Mfje5p85cd_lltKmYrTyBg/o.jpg,False,"{'address1': '5400 Sepulveda Blvd', 'address2': '', 'address3': '', 'city': 'Culver City', 'zip_code': '90230', 'country': 'US', 'state': 'CA', 'display_address': ['5400 Sepulveda Blvd', 'Culver City, CA 90230']}",Jack in the Box,13103974931.0,$,2.5,67,['delivery'],https://www.yelp.com/biz/jack-in-the-box-culver-city?adjust_creative=vE5o-7kXQ6SwrxOc8qy3QQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=vE5o-7kXQ6SwrxOc8qy3QQ,33.994926,-118.395076990128,5400 Sepulveda Blvd,,,Culver City,90230.0,US,CA,"['5400 Sepulveda Blvd', 'Culver City, CA 90230']",Fast Food,Burgers,Tacos
mollie-bs-cookies-los-angeles,"[{'alias': 'bakeries', 'title': 'Bakeries'}, {'alias': 'desserts', 'title': 'Desserts'}]","{'latitude': 34.0306777954102, 'longitude': -118.399559020996}",(310) 920-1510,2824.0552564345403,Wp_5ElGwS3sxE0YE_eYQ4A,https://s3-media2.fl.yelpcdn.com/bphoto/sbQWDUmnOWz2N-h0KLGJrw/o.jpg,False,"{'address1': '', 'address2': None, 'address3': '', 'city': 'Los Angeles', 'zip_code': '90034', 'country': 'US', 'state': 'CA', 'display_address': ['Los Angeles, CA 90034']}",Mollie B's Cookies,13109201510.0,$$,5.0,67,[],https://www.yelp.com/biz/mollie-bs-cookies-los-angeles?adjust_creative=vE5o-7kXQ6SwrxOc8qy3QQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=vE5o-7kXQ6SwrxOc8qy3QQ,34.0306777954102,-118.399559020996,,,,Los Angeles,90034.0,US,CA,"['Los Angeles, CA 90034']",Bakeries,Desserts,
marios-pizza-los-angeles,"[{'alias': 'pizza', 'title': 'Pizza'}]","{'latitude': 33.99478, 'longitude': -118.41728}",(310) 881-9905,2248.4474157056125,Gsa_YUvY9e4Fxn_RIprfFw,https://s3-media4.fl.yelpcdn.com/bphoto/MNTFeI83NuR4h7fFYIPASw/o.jpg,False,"{'address1': '4510 Inglewood Blvd', 'address2': '', 'address3': None, 'city': 'Los Angeles', 'zip_code': '90230', 'country': 'US', 'state': 'CA', 'display_address': ['4510 Inglewood Blvd', 'Los Angeles, CA 90230']}",Mario's Pizza,13108819905.0,,4.5,66,"['delivery', 'pickup']",https://www.yelp.com/biz/marios-pizza-los-angeles?adjust_creative=vE5o-7kXQ6SwrxOc8qy3QQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=vE5o-7kXQ6SwrxOc8qy3QQ,33.99478,-118.41728,4510 Inglewood Blvd,,,Los Angeles,90230.0,US,CA,"['4510 Inglewood Blvd', 'Los Angeles, CA 90230']",Pizza,,
ballona-creek-bike-path-culver-city,"[{'alias': 'localflavor', 'title': 'Local Flavor'}]","{'latitude': 34.02171, 'longitude': -118.39424}",,1981.1961382675968,UQPKe1QQGKQ6G_-Hs3r7NA,https://s3-media2.fl.yelpcdn.com/bphoto/KzROW_GyaPwwXAlPd7QwaQ/o.jpg,False,"{'address1': '', 'address2': '', 'address3': '', 'city': 'Culver City', 'zip_code': '90232', 'country': 'US', 'state': 'CA', 'display_address': ['Culver City, CA 90232']}",Ballona Creek Bike Path,,,4.0,66,[],https://www.yelp.com/biz/ballona-creek-bike-path-culver-city?adjust_creative=vE5o-7kXQ6SwrxOc8qy3QQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=vE5o-7kXQ6SwrxOc8qy3QQ,34.02171,-118.39424,,,,Culver City,90232.0,US,CA,"['Culver City, CA 90232']",Local Flavor,,
culver-city-park-culver-city,"[{'alias': 'parks', 'title': 'Parks'}]","{'latitude': 34.01549, 'longitude': -118.38574}",(310) 253-6470,1293.6493049871558,IfDuZ48abMzPuKTyCH8OhQ,https://s3-media2.fl.yelpcdn.com/bphoto/oAKaelWVOMfGO6q4zPk2xw/o.jpg,False,"{'address1': '9910 Jefferson Blvd', 'address2': None, 'address3': '', 'city': 'Culver City', 'zip_code': '90232', 'country': 'US', 'state': 'CA', 'display_address': ['9910 Jefferson Blvd', 'Culver City, CA 90232']}",Culver City Park,13102536470.0,,4.5,66,[],https://www.yelp.com/biz/culver-city-park-culver-city?adjust_creative=vE5o-7kXQ6SwrxOc8qy3QQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=vE5o-7kXQ6SwrxOc8qy3QQ,34.01549,-118.38573999999998,9910 Jefferson Blvd,,,Culver City,90232.0,US,CA,"['9910 Jefferson Blvd', 'Culver City, CA 90232']",Parks,,
freshway-pizza-los-angeles,"[{'alias': 'pizza', 'title': 'Pizza'}]","{'latitude': 34.02035, 'longitude': -118.40493}",(424) 603-4899,1606.9482504249315,Vq-BDMG2OS2YCjH5MhcmAw,https://s3-media1.fl.yelpcdn.com/bphoto/nwJHOLqY0LYFpDm-EixOng/o.jpg,False,"{'address1': '10429 Venice Blvd', 'address2': '', 'address3': None, 'city': 'Los Angeles', 'zip_code': '90034', 'country': 'US', 'state': 'CA', 'display_address': ['10429 Venice Blvd', 'Los Angeles, CA 90034']}",Freshway Pizza,14246034899.0,$$,3.5,66,"['delivery', 'pickup']",https://www.yelp.com/biz/freshway-pizza-los-angeles?adjust_creative=vE5o-7kXQ6SwrxOc8qy3QQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=vE5o-7kXQ6SwrxOc8qy3QQ,34.02035,-118.40493000000001,10429 Venice Blvd,,,Los Angeles,90034.0,US,CA,"['10429 Venice Blvd', 'Los Angeles, CA 90034']",Pizza,,
hi-lo-liquor-market-culver-city,"[{'alias': 'beer_and_wine', 'title': 'Beer, Wine & Spirits'}, {'alias': 'bars', 'title': 'Bars'}, {'alias': 'grocery', 'title': 'Grocery'}]","{'latitude': 34.030189, 'longitude': -118.381187}",(424) 298-8443,2995.653456566745,Ss-vqPbk_VCEMX-yRrc_OA,https://s3-media2.fl.yelpcdn.com/bphoto/RnF3bVR4sorWNe_n3I-1ug/o.jpg,False,"{'address1': '8582 Washington Blvd', 'address2': '', 'address3': None, 'city': 'Culver City', 'zip_code': '90232', 'country': 'US', 'state': 'CA', 'display_address': ['8582 Washington Blvd', 'Culver City, CA 90232']}",Hi-Lo Liquor Market,14242988443.0,$$,5.0,66,[],https://www.yelp.com/biz/hi-lo-liquor-market-culver-city?adjust_creative=vE5o-7kXQ6SwrxOc8qy3QQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=vE5o-7kXQ6SwrxOc8qy3QQ,34.030189,-118.38118700000001,8582 Washington Blvd,,,Culver City,90232.0,US,CA,"['8582 Washington Blvd', 'Culver City, CA 90232']","Beer, Wine & Spirits",Bars,Grocery
lemonshark-poke-culver-city-culver-city,"[{'alias': 'poke', 'title': 'Poke'}, {'alias': 'japanese', 'title': 'Japanese'}, {'alias': 'hawaiian', 'title': 'Hawaiian'}]","{'latitude': 34.01744, 'longitude': -118.40522}",(310) 876-0348,1325.7323940119452,UA4HcNKLN2jteQAtbdL_IA,https://s3-media2.fl.yelpcdn.com/bphoto/O8k9asIyHZDbyORlSzqRIw/o.jpg,False,"{'address1': '10601 Washington Blvd', 'address2': None, 'address3': '', 'city': 'Culver City', 'zip_code': '90232', 'country': 'US', 'state': 'CA', 'display_address': ['10601 Washington Blvd', 'Culver City, CA 90232']}",LemonShark Poke - Culver City,13108760348.0,$$,4.0,65,"['delivery', 'pickup']",https://www.yelp.com/biz/lemonshark-poke-culver-city-culver-city?adjust_creative=vE5o-7kXQ6SwrxOc8qy3QQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=vE5o-7kXQ6SwrxOc8qy3QQ,34.01744,-118.40522,10601 Washington Blvd,,,Culver City,90232.0,US,CA,"['10601 Washington Blvd', 'Culver City, CA 90232']",Poke,Japanese,Hawaiian
pizza-hut-los-angeles-47,"[{'alias': 'pizza', 'title': 'Pizza'}, {'alias': 'italian', 'title': 'Italian'}, {'alias': 'chicken_wings', 'title': 'Chicken Wings'}]","{'latitude': 34.0190402916871, 'longitude': -118.421794096939}",(310) 473-1133,2566.9035022678354,6SXitpTQTzcCVqACjFs3KQ,https://s3-media2.fl.yelpcdn.com/bphoto/EC_t4ebfrJQvT_-buh8T5A/o.jpg,False,"{'address1': '11146 Palms Blvd', 'address2': '', 'address3': '', 'city': 'Los Angeles', 'zip_code': '90034', 'country': 'US', 'state': 'CA', 'display_address': ['11146 Palms Blvd', 'Los Angeles, CA 90034']}",Pizza Hut,13104731133.0,$,2.0,65,"['delivery', 'pickup']",https://www.yelp.com/biz/pizza-hut-los-angeles-47?adjust_creative=vE5o-7kXQ6SwrxOc8qy3QQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=vE5o-7kXQ6SwrxOc8qy3QQ,34.019040291687105,-118.421794096939,11146 Palms Blvd,,,Los Angeles,90034.0,US,CA,"['11146 Palms Blvd', 'Los Angeles, CA 90034']",Pizza,Italian,Chicken Wings
kings-cafe-culver-city,"[{'alias': 'coffee', 'title': 'Coffee & Tea'}, {'alias': 'sandwiches', 'title': 'Sandwiches'}]","{'latitude': 33.9949451, 'longitude': -118.3964931}",(310) 398-9019,1367.7883018636387,0_1vtw3zAdFgBIY6Q426xQ,https://s3-media2.fl.yelpcdn.com/bphoto/tfe4cLrFOHmlSw4yVdUP3g/o.jpg,False,"{'address1': '5508 Sawtelle Blvd', 'address2': '', 'address3': '', 'city': 'Culver City', 'zip_code': '90230', 'country': 'US', 'state': 'CA', 'display_address': ['5508 Sawtelle Blvd', 'Culver City, CA 90230']}",King's Cafe,13103989019.0,$,4.0,65,"['delivery', 'pickup']",https://www.yelp.com/biz/kings-cafe-culver-city?adjust_creative=vE5o-7kXQ6SwrxOc8qy3QQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=vE5o-7kXQ6SwrxOc8qy3QQ,33.9949451,-118.39649309999999,5508 Sawtelle Blvd,,,Culver City,90230.0,US,CA,"['5508 Sawtelle Blvd', 'Culver City, CA 90230']",Coffee & Tea,Sandwiches,
the-coffee-bean-and-tea-leaf-los-angeles-88,"[{'alias': 'coffee', 'title': 'Coffee & Tea'}]","{'latitude': 34.02385, 'longitude': -118.39879}",(310) 836-8132,1861.8187107080605,MI5RIcAOTvPiuu6axVAAlA,https://s3-media1.fl.yelpcdn.com/bphoto/27OERMKCrrbyf8gkgxPdwA/o.jpg,False,"{'address1': '9829 Venice Blvd', 'address2': None, 'address3': '', 'city': 'Los Angeles', 'zip_code': '90034', 'country': 'US', 'state': 'CA', 'display_address': ['9829 Venice Blvd', 'Los Angeles, CA 90034']}",The Coffee Bean & Tea Leaf,13108368132.0,$,3.0,64,[],https://www.yelp.com/biz/the-coffee-bean-and-tea-leaf-los-angeles-88?adjust_creative=vE5o-7kXQ6SwrxOc8qy3QQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=vE5o-7kXQ6SwrxOc8qy3QQ,34.02385,-118.39878999999999,9829 Venice Blvd,,,Los Angeles,90034.0,US,CA,"['9829 Venice Blvd', 'Los Angeles, CA 90034']",Coffee & Tea,,
burgerim-los-angeles-12,"[{'alias': 'burgers', 'title': 'Burgers'}, {'alias': 'tradamerican', 'title': 'American (Traditional)'}, {'alias': 'chicken_wings', 'title': 'Chicken Wings'}]","{'latitude': 34.0269447696295, 'longitude': -118.372006118728}",(323) 852-3377,3263.6054186729775,wv4zYkYubxRSZ3y1a2C1Ow,https://s3-media1.fl.yelpcdn.com/bphoto/2zB9od3eoxsF45S0lSx-hw/o.jpg,False,"{'address1': '3342 S La Cienega Blvd', 'address2': '', 'address3': None, 'city': 'Los Angeles', 'zip_code': '90016', 'country': 'US', 'state': 'CA', 'display_address': ['3342 S La Cienega Blvd', 'Los Angeles, CA 90016']}",Burgerim,13238523377.0,,3.5,64,"['delivery', 'pickup']",https://www.yelp.com/biz/burgerim-los-angeles-12?adjust_creative=vE5o-7kXQ6SwrxOc8qy3QQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=vE5o-7kXQ6SwrxOc8qy3QQ,34.0269447696295,-118.37200611872801,3342 S La Cienega Blvd,,,Los Angeles,90016.0,US,CA,"['3342 S La Cienega Blvd', 'Los Angeles, CA 90016']",Burgers,American (Traditional),Chicken Wings
papa-johns-pizza-culver-city,"[{'alias': 'pizza', 'title': 'Pizza'}]","{'latitude': 34.00944, 'longitude': -118.41407}",(310) 636-1600,1504.5715735478327,MT6Qy9USua3FBlrxlU2GKw,https://s3-media3.fl.yelpcdn.com/bphoto/XCq6VKeJtxVrrs9V0tw7FQ/o.jpg,False,"{'address1': '3970 Sepulveda Blvd', 'address2': '', 'address3': '', 'city': 'Culver City', 'zip_code': '90230', 'country': 'US', 'state': 'CA', 'display_address': ['3970 Sepulveda Blvd', 'Culver City, CA 90230']}",Papa John's Pizza,13106361600.0,$,2.0,64,"['delivery', 'pickup']",https://www.yelp.com/biz/papa-johns-pizza-culver-city?adjust_creative=vE5o-7kXQ6SwrxOc8qy3QQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=vE5o-7kXQ6SwrxOc8qy3QQ,34.009440000000005,-118.41407,3970 Sepulveda Blvd,,,Culver City,90230.0,US,CA,"['3970 Sepulveda Blvd', 'Culver City, CA 90230']",Pizza,,
